,id,label,label_text,text,lang
2633,3882,iot_hue_lightchange,iot_hue_lightchange,ev ışıklarının pembe olmasını istiyorum,tr
2634,3885,alarm_query,alarm_query,şu an hangi alarmlar kurulu,tr
2635,3887,takeaway_order,takeaway_order,çin çan ı ara,tr
2636,3888,takeaway_order,takeaway_order,lütfen sushico yu ara ve yedi numara yı sipariş et,tr
2637,3889,play_music,play_music,seksenler den müzik bul,tr
2638,3890,play_music,play_music,mevcut dans hitlerini dinlemek istiyorum,tr
2639,3891,play_podcasts,play_podcasts,geri dön,tr
2640,3892,audio_volume_mute,audio_volume_mute,hemen sessize al,tr
2641,3893,audio_volume_mute,audio_volume_mute,lütfen ses kontrolünü sessize al,tr
2642,3896,iot_hue_lighton,iot_hue_lighton,karanlık,tr
2643,3897,weather_query,weather_query,on altı mart günü bursa'da hava nasıl olacak,tr
2644,3899,weather_query,weather_query,on beş ağustos günü yağmur yağacak mı,tr
2645,3900,play_music,play_music,lütfen müzik çaları aç,tr
2646,3901,play_music,play_music,hadi bir çalma listesi dinleyelim,tr
2647,3902,play_music,play_music,rock müzik akışını başlat,tr
2648,3903,alarm_remove,alarm_remove,lütfen çarşamba kickball başlığıyla kurulmuş alarmı kaldır,tr
2649,3905,alarm_remove,alarm_remove,kickball bitti artık çarşamba akşamı kickball için alarma ihtiyacım yok,tr
2650,3906,play_music,play_music,irfan değirmenci ile haberler çalma listesi başlat lütfen,tr
2651,3908,play_music,play_music,ozzy osbourne dan rock şarkılar çalmak istiyorum,tr
2652,3909,play_music,play_music,bin dokuz yüz altmış sekiz lerden folk şarkılar dinlemek istiyorum,tr
2653,3910,play_music,play_music,benim en favori müziğimi çal,tr
2654,3913,iot_hue_lightoff,iot_hue_lightoff,oturma odasındaki ışıkları kapat,tr
2655,3914,music_likeness,music_likeness,lütfen şarkı başlığına iyi melodi diye not ekle,tr
2656,3916,news_query,news_query,en güncel yerel haberler neler,tr
2657,3917,news_query,news_query,uluslararası haberler için bana başlıkları oku,tr
2658,3918,play_music,play_music,dumanın en büyük hitlerini dinlemek istiyorum,tr
2659,3919,news_query,news_query,cumhurbaşkanı erdoğan hakkındaki son haberler neler,tr
2660,3920,music_likeness,music_likeness,müzikten hoşlanırım,tr
2661,3921,play_music,play_music,son on yılda çıkmış herhangi bi müzik çal lütfen,tr
2662,3922,datetime_query,datetime_query,bugün hangi gün bilmem lazım,tr
2663,3923,play_music,play_music,halk müziği çalma listemi çal,tr
2664,3924,play_music,play_music,bundan sonra bir elektronik dans müziği aç,tr
2665,3925,play_music,play_music,bu şarkıdan sonra benim halk müziği şarkımı çal,tr
2666,3927,weather_query,weather_query,dün den beri mersin de ne kadar kar düştü,tr
2667,3928,weather_query,weather_query,maine için şu anki hava durumu tahmini nedir,tr
2668,3930,play_music,play_music,ezginin günlüğü'nün en yeni şarkısını çal benim için,tr
2669,3931,play_music,play_music,ebru yaşar çalar mısın,tr
2670,3932,iot_coffee,iot_coffee,bir demlik kahve demle,tr
2671,3933,alarm_query,alarm_query,benim tüm aktif alarmlarımı göster,tr
2672,3934,alarm_query,alarm_query,kurulu alarmları bana göster,tr
2673,3935,weather_query,weather_query,dışarısı soğuk mu,tr
2674,3937,play_music,play_music,teoman çal,tr
2675,3938,play_music,play_music,tarkan ın tüm şarkı isimlerini araştır ve çal,tr
2676,3939,music_likeness,music_likeness,bu şarkı yı favoriler ime kaydeder misin,tr
2677,3942,datetime_query,datetime_query,cadılar bayramı bu sene hangi güne geliyor,tr
2678,3943,datetime_query,datetime_query,bu ayın yirmisi hangi gün,tr
2679,3944,general_joke,general_joke,güldür beni bir fıkra duymak istiyorum,tr
2680,3945,news_query,news_query,trump'ta son durum nedir,tr
2681,3947,news_query,news_query,şimdi en önemli manşetler neler,tr
2682,3948,alarm_set,alarm_set,senden bir alarm kurmanı istiyorum,tr
2683,3949,alarm_set,alarm_set,benim için bir alarm kurar mısın,tr
2684,3951,takeaway_query,takeaway_query,olive garden paket siparişi yapabilir miyim,tr
2685,3952,takeaway_query,takeaway_query,paket servis siparişi alan kebap kırk dokuz nerede,tr
2686,3953,play_music,play_music,daha sonra johnny cash 'den hurt çal,tr
2687,3955,alarm_set,alarm_set,akşam saat dokuza alarm kur,tr
2688,3957,datetime_query,datetime_query,kaliforniya'da saat kaç,tr
2689,3958,datetime_query,datetime_query,istanbul kaç saat ileride,tr
2690,3959,alarm_set,alarm_set,alarmlarımı dağ saatine değiştir,tr
2691,3961,weather_query,weather_query,bana hava durumunu göster,tr
2692,3962,weather_query,weather_query,hava uygulamasını aç,tr
2693,3963,alarm_query,alarm_query,bugün için herhangi bir alarm var mı,tr
2694,3964,alarm_query,alarm_query,kaç alarm kuruldu,tr
2695,3965,alarm_query,alarm_query,bana alarm listesini göster,tr
2696,3966,music_likeness,music_likeness,bu şarkıyı benim kataloğa ekle,tr
2697,3969,play_music,play_music,pop,tr
2698,3971,weather_query,weather_query,olly şu anda hava nasıl,tr
2699,3974,news_query,news_query,bana donald trump'ın en son nüfus istatistiklerini ver,tr
2700,3975,alarm_set,alarm_set,beni sabah sekizde kaldır lütfen,tr
2701,3976,alarm_set,alarm_set,alarmımı sabah sekize kur,tr
2702,3977,alarm_set,alarm_set,beni saat sekizde uyar,tr
2703,3978,weather_query,weather_query,iowa'da hava nasıl,tr
2704,3979,weather_query,weather_query,ben hawaii'deyim şimdi dışarısı sıcak mı,tr
2705,3981,play_music,play_music,spotify çalma listemi aç lütfen,tr
2706,3983,audio_volume_mute,audio_volume_mute,kes şunu,tr
2707,3984,audio_volume_mute,audio_volume_mute,sessiz ol lütfen,tr
2708,3985,alarm_set,alarm_set,lütfen sabah altıya alarm kur,tr
2709,3987,alarm_set,alarm_set,lütfen sabah altıya bir alarm kurabilir misin,tr
2710,3988,news_query,news_query,c. n. n. türk,tr
2711,3990,news_query,news_query,b. b. c. haberleri,tr
2712,3991,iot_hue_lightoff,iot_hue_lightoff,ışıkları kapatır mısın,tr
2713,3994,datetime_query,datetime_query,cadılar bayramı haftanın hangi günü,tr
2714,3996,news_query,news_query,bulunduğum bölgedeki haberler neler,tr
2715,3998,news_query,news_query,alexa bugün neler oluyor,tr
2716,3999,news_query,news_query,bugün neler oluyor,tr
2717,4000,news_query,news_query,dün samurai jack e ne oldu,tr
2718,4002,play_music,play_music,rap çal,tr
2719,4004,iot_hue_lightup,iot_hue_lightup,oturma odası ışıklarını daha parlak yap,tr
2720,4005,iot_hue_lightup,iot_hue_lightup,oturma odası ışıklarını yarıya kadar aç,tr
2721,4006,iot_hue_lightup,iot_hue_lightup,ışıkları tam güçle yak,tr
2722,4007,music_settings,music_settings,karıştırmayı aç,tr
2723,4009,iot_hue_lightdim,iot_hue_lightdim,ışıkların parlaklığını azalt,tr
2724,4010,iot_hue_lightdim,iot_hue_lightdim,lütfen ışıkları karart,tr
2725,4011,iot_cleaning,iot_cleaning,benim için süpürgeyi başlat,tr
2726,4014,alarm_remove,alarm_remove,tüm alarmlarımı sil,tr
2727,4015,alarm_remove,alarm_remove,uyanma alarmımı kaldır,tr
2728,4016,alarm_remove,alarm_remove,olly uyandırma alarmımı kaldır,tr
2729,4018,alarm_remove,alarm_remove,olly mevcut alarmlarımdan kurtul,tr
2730,4019,datetime_query,datetime_query,sonraki bayram ne zaman,tr
2731,4021,datetime_query,datetime_query,bu ay kaç çekiyor,tr
2732,4022,news_query,news_query,haber güncellemeleri,tr
2733,4025,iot_wemo_off,iot_wemo_off,kapat,tr
2734,4027,iot_hue_lightchange,iot_hue_lightchange,ışıkları kırmızı renk yap,tr
2735,4028,iot_hue_lightchange,iot_hue_lightchange,ışıkları kırmızı renk yap,tr
2736,4029,play_music,play_music,doksanlar alternatif oynat,tr
2737,4030,play_music,play_music,alexa pandora nineties dance party çal,tr
2738,4032,play_music,play_music,bugünün country hitleri hangileri,tr
2739,4035,iot_hue_lightchange,iot_hue_lightchange,beyaz,tr
2740,4036,iot_hue_lightchange,iot_hue_lightchange,yeşil ışığı yak,tr
2741,4037,iot_hue_lightoff,iot_hue_lightoff,sandalet,tr
2742,4038,takeaway_order,takeaway_order,domino's dan pizza siparişi ver,tr
2743,4039,takeaway_query,takeaway_query,teslimatlı pizza siparişini nereden verebilirim,tr
2744,4041,play_music,play_music,tarkan 'dan ölürüm sana çal,tr
2745,4042,iot_cleaning,iot_cleaning,lütfen süpürgeyi başlat,tr
2746,4044,iot_cleaning,iot_cleaning,şimdi süpürmeye başla lütfen,tr
2747,4045,music_query,music_query,bu şarkı kimin,tr
2748,4047,takeaway_query,takeaway_query,nusret paket servis yapıyor mu,tr
2749,4049,takeaway_query,takeaway_query,charley's steakhouse adrese teslimat yapıyor mu bir bakıver,tr
2750,4050,general_joke,general_joke,lütfen bana bir fıkra anlat,tr
2751,4051,weather_query,weather_query,şu anda yağmur yağıyor mu,tr
2752,4052,weather_query,weather_query,dışarısı sıcak mı,tr
2753,4053,weather_query,weather_query,şu anda dışarısı güneşli mi,tr
2754,4054,play_music,play_music,ölürüm sana yı çal,tr
2755,4056,play_music,play_music,superstar ı çal,tr
2756,4057,play_music,play_music,arabesk çalabilir misin lütfen,tr
2757,4059,music_likeness,music_likeness,hakkaten rock and roll seviyorum,tr
2758,4060,iot_hue_lightoff,iot_hue_lightoff,oturma odasındaki ışıkları kapat,tr
2759,4061,iot_hue_lightchange,iot_hue_lightchange,ışıkların rengini ben sana dur diyene kadar değiştir lütfen,tr
2760,4062,takeaway_query,takeaway_query,bu restoran teslimat yapıyor mu,tr
2761,4063,takeaway_query,takeaway_query,bana teslim edecekler mi,tr
2762,4064,takeaway_query,takeaway_query,burası paket yapıyor mu,tr
2763,4066,datetime_query,datetime_query,bana istanbul da vakti söyleyebilir misin,tr
2764,4067,datetime_query,datetime_query,günün ne olduğunu biliyor musun,tr
2765,4068,datetime_query,datetime_query,bugünün tarihini bildir bana lütfen,tr
2766,4069,datetime_query,datetime_query,şu anki saat,tr
2767,4070,audio_volume_up,audio_volume_up,sesi arttır lütfen,tr
2768,4071,audio_volume_down,audio_volume_down,lütfen sesi kıs,tr
2769,4072,audio_volume_down,audio_volume_down,şunu kısabilir misin,tr
2770,4074,iot_cleaning,iot_cleaning,lütfen benim robot süpürgemi aç,tr
2771,4075,iot_cleaning,iot_cleaning,robot süpürgeyi başlat,tr
2772,4076,iot_hue_lightoff,iot_hue_lightoff,yatak odamdaki ışıkları kapat,tr
2773,4078,iot_hue_lightoff,iot_hue_lightoff,oturma odası ışıklarını kapat,tr
2774,4079,alarm_query,alarm_query,alarmım yarın sabah saat kaça kurulu,tr
2775,4080,alarm_set,alarm_set,ilac almamı hatırlatmak için yarın öğlen on ikiye alarm kurmam gerekiyor,tr
2776,4082,iot_hue_lightoff,iot_hue_lightoff,lütfen mutfak ışıklarını kapat,tr
2777,4085,iot_coffee,iot_coffee,çaydanlığı kaynatabilir misin,tr
2778,4087,music_likeness,music_likeness,güzel müzik,tr
2779,4089,play_music,play_music,en iyi yirmi çalma listemi çal,tr
2780,4091,audio_volume_up,audio_volume_up,hoparlörlerimde ses istiyorum,tr
2781,4092,audio_volume_mute,audio_volume_mute,bir dakikalığına hoparlörlerimi sessize al bir arama yapmam gerekiyor,tr
2782,4093,weather_query,weather_query,dün rüzgarlı mıydı,tr
2783,4095,alarm_set,alarm_set,lütfen çalar saatimi sabah sekize kur,tr
2784,4096,alarm_set,alarm_set,sabah sekiz için bir alarma ihtiyacım var,tr
2785,4097,news_query,news_query,bugün neler oluyor,tr
2786,4098,news_query,news_query,son manşetler ne,tr
2787,4099,alarm_query,alarm_query,sabah sekizde çıkmak için alarmı kurduğunu doğrula,tr
2788,4100,news_query,news_query,siyasi haberler,tr
2789,4101,news_query,news_query,dün ne oldu,tr
2790,4102,news_query,news_query,en yeni dünya haberleri,tr
2791,4103,music_query,music_query,ne dinliyoruz,tr
2792,4105,weather_query,weather_query,tucson'da önümüzdeki birkaç gün yağmur yağacak mı,tr
2793,4106,weather_query,weather_query,yarın istanbul'da en yüksek sıcaklık kaç derece olacak,tr
2794,4107,alarm_query,alarm_query,telefonda hangi alarmlar kurulu,tr
2795,4108,alarm_query,alarm_query,sabah dörtte alarm var mı,tr
2796,4109,iot_wemo_off,iot_wemo_off,benim akıllı prizimi kapat,tr
2797,4110,iot_wemo_on,iot_wemo_on,akıllı priz soketimi aç,tr
2798,4113,datetime_convert,datetime_convert,mevcut zamanı ist den e. s. t. e çevir,tr
2799,4115,play_music,play_music,mfö den epeydir haber alamıyorum lütfen onların ilk yedi albümlerini ekle,tr
2800,4118,news_query,news_query,lütfen birleşik devletler son dakika haberleriyle ilgili güncellemeler için bana abone olun,tr
2801,4120,alarm_query,alarm_query,hangi alarm saatini kurdun,tr
2802,4122,alarm_query,alarm_query,alarm saatini bana bildir,tr
2803,4123,takeaway_query,takeaway_query,yakındaki hangi asya restoranları al götür yiyecek teklif ediyor,tr
2804,4124,takeaway_query,takeaway_query,yemek gel al servisi için en yakın yer neresi,tr
2805,4126,play_music,play_music,bu çalma listesini çal,tr
2806,4128,alarm_query,alarm_query,şu anda kurulmuş herhangi bir alarmım var mı,tr
2807,4133,weather_query,weather_query,bana bugün new york city de kar kalınlığı kaç santim oldu söyler misin,tr
2808,4135,play_music,play_music,lütfen benim youtube çalma listemi başlat,tr
2809,4139,weather_query,weather_query,bugün kalın ceket giymem gerekiyor mu,tr
2810,4140,weather_query,weather_query,tekrar ne zaman elli f derecenin üzerine çıkaca,tr
2811,4141,news_query,news_query,hey olly bana bugünün en önemli haberlerini söyle,tr
2812,4142,news_query,news_query,hey olly şu anda dünya haberleri neler,tr
2813,4143,news_query,news_query,hey siri dünya haberleri şu anda ne,tr
2814,4144,alarm_query,alarm_query,bana bugün olan alarmlarımı hatırlat,tr
2815,4146,alarm_query,alarm_query,bugün ayarlanan alarmlar hakkında bana bilgi ver,tr
2816,4147,music_settings,music_settings,liste karıştırmalarımın her zaman tekrarda ve karışık olduğundan emin ol,tr
2817,4148,datetime_query,datetime_query,bana saatin kaç olduğunu göster,tr
2818,4149,iot_hue_lightup,iot_hue_lightup,lütfen bu odadaki ışıkları artır,tr
2819,4150,iot_hue_lighton,iot_hue_lighton,başucu ışıkları açılsın lütfen,tr
2820,4151,datetime_query,datetime_query,bugün hangi gün,tr
2821,4153,play_music,play_music,unutturamaz seni hiç kimse şarkısını çal,tr
2822,4157,general_joke,general_joke,hey olly son zamanlarda hiç komik espriler duydun mu,tr
2823,4158,general_joke,general_joke,hey siri son zamanlarda hiç komik bir fıkra duydun mu,tr
2824,4159,general_joke,general_joke,hey olly iyi bir espri ile güldür beni,tr
2825,4160,takeaway_order,takeaway_order,bugün bana dominostan pizza sipariş edebilir misin,tr
2826,4162,takeaway_order,takeaway_order,bana pizza lazım teslimat yapan en yakın yer neresi,tr
2827,4163,iot_hue_lightchange,iot_hue_lightchange,lütfen veranda ışığını maviye çevir,tr
2828,4164,iot_hue_lightchange,iot_hue_lightchange,oturma odasındaki ışıkları pembeye ayarla,tr
2829,4165,iot_hue_lightchange,iot_hue_lightchange,banyo ışıklarının sarıya ayarlanmasını istiyorum,tr
2830,4167,audio_volume_down,audio_volume_down,sesi yarı yarıya azalt,tr
2831,4169,weather_query,weather_query,artvin deki havayı kontrol eder misin lütfen,tr
2832,4170,iot_coffee,iot_coffee,kahve makinasını başlat,tr
2833,4172,iot_cleaning,iot_cleaning,elektrikli süpürgeyle kanepeyi temizle,tr
2834,4179,news_query,news_query,kuzey kore hakkında herhangi bir son haber,tr
2835,4180,datetime_query,datetime_query,sabah on doğu zamanıyla kaç,tr
2836,4181,datetime_query,datetime_query,söyler misin akşam yedi pasifik zaman dilimi için kaça denk geliyor,tr
2837,4182,datetime_query,datetime_query,greenwich yerel saati ile şimdi saat kaç,tr
2838,4184,datetime_query,datetime_query,izmir'de şu an saat kaç,tr
2839,4185,datetime_query,datetime_query,hey siri saat kaç,tr
2840,4188,datetime_query,datetime_query,hey olly saat kaç,tr
2841,4190,music_query,music_query,bu parçada obuayı kim çalıyor,tr
2842,4192,datetime_query,datetime_query,ankarada saat kaç,tr
2843,4193,datetime_query,datetime_query,ankara da saat kaç şu anda,tr
2844,4194,datetime_query,datetime_query,bana muğla da saati söyle,tr
2845,4195,play_music,play_music,sezen aksu 'dan sen ağlama çal,tr
2846,4196,play_music,play_music,benim favoriler listemi çal,tr
2847,4197,play_music,play_music,sonraki şarkıyı tekrar et,tr
2848,4199,alarm_remove,alarm_remove,bugün için ayarlanmış tüm alarmları devre dışı bırak,tr
2849,4200,alarm_remove,alarm_remove,bugünün tüm alarmlarını kalıcı olarak uykuya al,tr
2850,4202,iot_wemo_on,iot_wemo_on,benim prizi aç,tr
2851,4203,iot_wemo_off,iot_wemo_off,fişten elektriği kes lütfen,tr
2852,4204,weather_query,weather_query,bu hafta kar var mı,tr
2853,4206,play_music,play_music,şebnem ferah 'tan sigara çal,tr
2854,4207,weather_query,weather_query,bugün mont giymeme gerek var mı,tr
2855,4208,weather_query,weather_query,sandalet giymeli miyim,tr
2856,4209,weather_query,weather_query,bu gece yanıma şemsiye almalı mıyım,tr
2857,4210,weather_query,weather_query,yarın işe giderken palto giymem gerekir mi,tr
